gfcat_objid,ra,dec,n_gfcat,simbad_id,simbad_otype,simbad_match_offset,simbad_n_match
GFCAT J0194605.3+593425.5,296.5223635498655,59.5737563203286,1,V* CY Dra,RRLyrae,1.326606103370478,1
GFCAT J0213715.9+161347.3,324.3164887182148,16.229813824368847,1,--,--,--,0
GFCAT J0215230.8+210208.4,328.1284239995336,21.035687717156303,1,ATO J328.1279+21.0358,EclBin_Candidate,1.6509196718861505,1
GFCAT J0215645.2+315242.9,329.1883830018934,31.87860026015468,1,1RXS J215646.1+315245,X,11.483463979241511,1
GFCAT J0064830.9+712140.2,102.1289768183856,71.36117624114141,1,--,--,--,0
GFCAT J0223342.3+184323.8,338.42657740758585,18.723296117300844,1,--,--,--,0
GFCAT J0224343.8+191652.1,340.9326320019935,19.28115586270514,1,RX J2243.7+1916,HighPM*,1.9631796125954566,1
GFCAT J0231818.3+313152.6,349.57651266925154,31.53129416716015,1,--,--,--,0
GFCAT J0225726.8+223153.1,344.36184544516766,22.53142163793268,1,--,--,--,0
GFCAT J0221854.3-030413.8,334.72636515455605,-3.0705001913755425,1,--,--,--,0
GFCAT J0224958.8-533700.3,342.4950196207209,-53.61675954170429,1,UCAC4 182-217430,Star,2.30446971649247,1
GFCAT J0012324.7-254626.4,20.853173602019904,-25.774000220157525,1,ATO J020.8525-25.7736,PulsV*,2.4556324882853873,1
GFCAT J0014157.7-261255.9,25.490657671090645,-26.215549306647016,1,V* RZ Scl,RRLyrae,2.896122228358738,1
GFCAT J0015948.2+084736.6,29.951116852487235,8.793506595011147,1,--,--,--,0
GFCAT J0204147.4+691119.4,310.4476773440271,69.18873542437701,1,--,--,--,0
GFCAT J0010305.4+114433.9,15.772507260770077,11.742760327955615,1,--,--,--,0
GFCAT J0021231.2-293156.8,33.13003437241059,-29.532467697269205,1,--,--,--,0
GFCAT J0112425.7+774213.6,171.10715833606588,77.70378030077185,1,NSVS    828607,delSctV*,2.3334115464401908,1
GFCAT J0104233.7+760143.8,160.64052,76.02885,1,--,--,--,0
GFCAT J0093353.1+774315.9,143.4714433638861,77.72108722944407,1,Gaia DR3 1131673171818586240,PulsV*,1.9655928595615173,1
GFCAT J0012619.5-310709.5,21.581351405743792,-31.11930785874176,1,--,--,--,0
GFCAT J0090331.3+710832.3,135.88059552609909,71.1423332379488,1,--,--,--,0
GFCAT J0014058.8+340441.3,25.24524392747079,34.07814196596216,1,--,--,--,0
GFCAT J0015843.7+351525.9,29.6821116217186,35.25722185928677,1,PM J01587+3515A,"HighPM*, **",2.076947744746528,3
GFCAT J0015017.0+310250.6,27.57112756165144,31.04740774951549,1,--,--,--,0
GFCAT J0233817.7-413107.8,354.5739039670692,-41.51885092236633,1,CD-42 16413,Eruptive*,5.434909623343936,1
GFCAT J0022149.7+741553.5,35.457368617546074,74.26486737019432,1,--,--,--,0
GFCAT J0045540.4-191757.9,73.91859814499892,-19.299443261693646,1,PM J04556-1917,HighPM*,2.9469306805602704,1
GFCAT J0090136.7-333538.6,135.40309760929193,-33.59407461418798,1,--,--,--,0
GFCAT J0204929.9-054040.6,312.37466379790374,-5.677969388911934,1,ATO J312.3741-05.6776,PulsV*,2.1583511262629855,1
GFCAT J0172212.6+590052.8,260.5527727121543,59.01467820275853,1,TYC 3900-382-1,Star,2.131734564201234,1
GFCAT J0223642.5+141116.0,339.17733791773946,14.1877926997239,1,--,--,--,0
GFCAT J0002242.5-005249.5,5.677162362200873,0.8804269395486747,1,--,--,--,0
GFCAT J0002031.1-095135.9,5.129592069622395,-9.859987365337904,1,ATO J005.1292-09.8597,SB*,1.7068412892063587,1
GFCAT J0225604.6-401236.8,344.0194658131978,-40.21024329518249,1,--,--,--,0
GFCAT J0223049.4-331941.0,337.7062156067232,-33.32806474886033,2,--,--,--,0
GFCAT J0024757.1-070128.6,41.98816116972972,-7.024628113488131,1,--,--,--,0
GFCAT J0074506.4+430640.7,116.27677308120252,43.11131178105446,1,V* TW Lyn,RRLyrae,1.6075392440655762,1
GFCAT J0085939.7+565458.2,134.91578031268318,56.91618153163965,1,SDSS J085939.62+565459.5,"QSO, HighPM*",1.8629801732300335,2
GFCAT J0093024.2+612032.3,142.60100371773277,61.34232869334704,1,ATO J142.5998+61.3427,EclBin_Candidate,2.600060621346953,1
GFCAT J0091827.7+603734.3,139.61569804671873,60.62620308646349,1,LP   90-130,HighPM*,1.1741066165026077,1
GFCAT J0123438.2+622714.7,188.65951421706163,62.45408375950552,1,--,--,--,0
GFCAT J0131843.8+661912.6,199.68291291961955,66.32017757318806,1,SDSS J131843.61+661914.1,Star,2.303543397803272,1
GFCAT J0054320.4-410156.4,85.83516512540382,-41.032336975125126,1,Gaia DR3 4804695423438691200,"CataclyV*, X, Star",1.8481068914045136,3
GFCAT J0100148.5+025847.5,150.45245202591548,2.9798750509966005,1,--,--,--,0
GFCAT J0145845.3+602628.2,224.6889960383732,60.44118804770362,1,ATO J224.6879+60.4415,"Variable*, Star",2.5866147237486796,1
GFCAT J0191711.1-604833.1,289.2964438241392,-60.80920641176608,1,--,--,--,0
GFCAT J0165404.3+611522.3,253.51827138490032,61.256213090348766,1,--,--,--,0
GFCAT J0231631.7+145018.6,349.1321053306176,14.838502152048756,1,TYC 1167-163-1,Star,17.977689278464194,0
GFCAT J0203231.2-335839.1,308.13024565265783,-33.97754254468736,1,--,--,--,0
GFCAT J0220823.7-011535.5,332.09887863150817,-1.2598712218328794,1,SDSS J220823.66-011534.1,WhiteDwarf,1.825797714858734,1
GFCAT J0231157.8+131334.6,347.9911689558538,13.226288593915474,1,--,--,--,0
GFCAT J0002144.5+154338.6,5.43544757355078,15.727405129148048,1,--,--,--,0
GFCAT J0003555.1-435728.9,8.979855120365706,-43.95803875673997,1,ELAISC7 J003554-435705,Infrared,3.742924075098122,1
GFCAT J0012914.7-352536.9,22.311278501334392,-35.42694117675955,1,CRTS J012914.7-352535,RRLyrae,2.286750414511807,1
GFCAT J0012831.0-353038.8,22.129355706632,-35.510801450695794,1,2MASS J01283095-3530372,PulsV*,1.934102670180754,1
GFCAT J0003605.8-433442.9,9.024227573567908,-43.578601448332414,1,2MASS J00360566-4334416,"GroupG, Star, QSO, AGN",2.239358911850729,3
GFCAT J0002801.1-423812.1,7.004714115116499,-42.63671382727142,1,--,--,--,0
GFCAT J0031934.8+415605.0,49.89534219391867,41.9347257429429,1,2XMM J031934.6+415603,Star,0.6106226233009353,1
GFCAT J0034153.6-065353.9,55.473729496352206,-6.89832308113364,2,ATO J055.4734-06.8979,PulsV*,1.4587615099804476,1
GFCAT J0021802.4-085326.8,34.51025161355808,-8.890785225365493,1,NSVS  14763455,RRLyrae,1.8941748270215688,1
GFCAT J0024736.5-025756.2,41.90218878840077,-2.965611202589416,1,--,--,--,0
GFCAT J0010813.2-163553.3,17.055146434614333,-16.59816605805258,1,MCT 0105-1651,RRLyrae,1.8784649042992612,1
GFCAT J0002843.2-440024.1,7.180116067024783,-44.00671577816051,3,SV* SON  4791,RRLyrae,1.8905166140289371,1
GFCAT J0100411.4-343200.3,151.04761512119012,-34.53343233791878,1,--,--,--,0
GFCAT J0100740.7-340248.3,151.91992964819022,-34.04675972585311,1,--,--,--,0
GFCAT J0051758.0-370207.4,79.49167568078585,-37.03541365269729,1,--,--,--,0
GFCAT J0050146.5-035921.5,75.44377424661705,-3.9893136478907096,1,V* HY Eri,CataclyV*,1.8242195224323126,1
GFCAT J0091308.8-101114.7,138.28671483448326,-10.1874368861008,1,--,--,--,0
GFCAT J0064644.6-354247.5,101.68589626290964,-35.71320598541373,1,--,--,--,0
GFCAT J0081405.3+035621.0,123.52231897906672,3.9391689735437314,1,--,--,--,0
GFCAT J0081326.3+032110.9,123.3599238936681,3.353041352043528,1,--,--,--,0
GFCAT J0081206.4+032324.7,123.02702624059046,3.390201580709379,1,--,--,--,0
GFCAT J0071915.3+690314.1,109.81394446385764,69.05394062886899,1,V* V474 Cam,EclBin,2.761265135448891,1
GFCAT J0082823.7+470000.3,127.09877950995008,47.00009573101372,1,SDSS J082823.55+470001.3,"WhiteDwarf, HighPM*",1.8366090250884248,2
GFCAT J0101152.1+614458.7,152.9673297859102,61.749664238883405,1,2MASS J10115229+6144542,Star,4.684313952266618,1
GFCAT J0092246.1+701226.9,140.69216285472777,70.20749498251092,1,--,--,--,0
GFCAT J0084618.9+551112.4,131.57889400924404,55.18679141277384,1,--,--,--,0
GFCAT J0103531.6+573802.0,158.88173149822288,57.6339141972497,1,SDSS J103529.27+573804.6,"X, BrightestCG",18.925167538148663,0
GFCAT J0051455.6-372743.5,78.73202487036914,-37.46211059958107,1,CRTS J051455.5-372742,EclBin,1.9617314282014773,1
GFCAT J0051516.3-492725.5,78.81798691314866,-49.4571080213062,1,--,--,--,0
GFCAT J0052127.2-490708.1,80.36351291387018,-49.11892244480997,1,--,--,--,0
GFCAT J0085322.3-032623.2,133.343287440783,-3.439784245878233,1,--,--,--,0
GFCAT J0110457.8-172708.4,166.24111477935136,-17.452352775480975,1,--,--,--,0
GFCAT J0103328.7+582526.1,158.36974263579805,58.42393141105399,1,LP   92-193,HighPM*,2.132233396499475,1
GFCAT J0085024.8+461914.2,132.60356155657857,46.32063507523042,1,Gaia DR3 1013481581708630016,Galaxy,27.912550341634336,0
GFCAT J0105644.6+575208.7,164.1860170955714,57.86909321570359,1,--,--,--,0
GFCAT J0125719.9-054848.8,194.3330698970742,-5.813575043870454,1,--,--,--,0
GFCAT J0162956.6+413743.1,247.4860292673185,41.6286660475463,1,CRTS J162956.5+413744,EclBin,1.86377842890311,1
GFCAT J0163617.4+394143.2,249.0727429413192,39.69534154757434,1,--,--,--,0
GFCAT J0164611.5+245720.5,251.548240627328,24.95571608999886,1,ATO J251.5477+24.9560,Variable*,1.7910425774675571,1
GFCAT J0211039.2+152937.1,317.6635755651435,15.493650353871052,1,--,--,--,0
GFCAT J0164808.6-015209.9,252.0358633786877,-1.869436519592316,1,--,--,--,0
GFCAT J0164923.4-020210.5,252.347573555368,-2.036259465819813,1,--,--,--,0
GFCAT J0163344.9+414743.7,248.4371622623025,41.79547289357484,1,SDSS J163344.73+414745.4,WhiteDwarf,2.715083118658416,1
GFCAT J0160631.3+563552.2,241.6304326069012,56.59785360632969,1,--,--,--,0
GFCAT J0162319.9+554858.3,245.83303141576687,55.81620643002237,1,--,--,--,0
GFCAT J0160602.4+530141.7,241.51016249185764,53.028251443676425,1,TYC 3877-1179-1,Star,26.598080119847378,0
GFCAT J0171110.4+602849.4,257.79365732340096,60.480400158510086,1,--,--,--,0
GFCAT J0172216.0+585117.1,260.56693544861383,58.85476139287466,1,--,--,--,0
GFCAT J0171334.0+591154.0,258.39176876413853,59.19834107196941,1,SDSS J171334.52+591227.5,Galaxy,33.78306486051589,0
GFCAT J0223954.3+132612.5,339.9762610361159,13.436819206395551,1,V* V536 Peg,delSctV*,2.293989163765125,1
GFCAT J0232459.4-002209.9,351.24767534796723,0.3694221091245179,1,2SLAQ J232457.75+002153.2,QSO,30.17831558723452,0
GFCAT J0232741.6-001706.8,351.9234152759963,0.2852403108365378,1,XDEEP2 F3-0151,"Galaxy, Star",1.3279859256214568,2
GFCAT J0204008.7-005237.4,310.0363383399198,-0.8770754562321829,1,SDSS J204007.85-005224.0,"CataclyV*, Low-Mass*",18.724486690348026,0
GFCAT J0003603.7-415634.8,9.015684123750114,-41.94301705820661,1,--,--,--,0
GFCAT J0004112.4-451900.8,10.301769755567635,-45.3169011029188,1,--,--,--,0
GFCAT J0001141.2-282109.7,2.921885392568848,-28.352708541471817,1,--,--,--,0
GFCAT J0221418.8-175734.8,333.5783531126854,-17.95967078415024,1,--,--,--,0
GFCAT J0233046.8-000200.2,352.6953404028643,0.0333941412765504,1,LSPM J2330+0002,"Galaxy, HighPM*",3.0599267052166774,1
GFCAT J0004316.7-433709.6,10.819691182297484,-43.61934547218231,1,--,--,--,0
GFCAT J0010525.6+370011.0,16.35705414144288,37.00306737852372,1,--,--,--,0
GFCAT J0092803.2+695206.7,142.01334338862813,69.86853018649592,1,--,--,--,0
GFCAT J0003028.6-441126.4,7.619482105014921,-44.19068155360762,1,--,--,--,0
GFCAT J0045455.9-022833.4,73.73293981303188,-2.475959897235469,1,--,--,--,0
GFCAT J0064709.1-362251.6,101.78817092242365,-36.38100883028059,1,--,--,--,0
GFCAT J0092225.1+700920.3,140.6049049235398,70.15565749894198,1,Gaia DR3 1119235182751380736,BrownD*_Candidate,2.0843357093997756,1
GFCAT J0105410.5+573036.8,163.5439167129069,57.51024336109308,1,RDS  20C,"Galaxy, Star, Blend",1.9692973790711752,2
GFCAT J0091452.4+341833.6,138.7186029207982,34.30935060396468,1,CRTS J091452.3+341834,delSctV*,1.5875119899376922,1
GFCAT J0095614.8-093740.4,149.06204207047602,-9.627915571408368,1,--,--,--,0
GFCAT J0101819.4+081809.1,154.5808372124375,8.302529637195494,2,--,--,--,0
GFCAT J0095652.2-094423.0,149.2178763748623,-9.739726496426096,1,--,--,--,0
GFCAT J0125800.0-122152.1,194.5003689379095,-12.364476837120032,1,--,--,--,0
GFCAT J0134823.4+380525.2,207.09753617540755,38.09034424518002,1,--,--,--,0
GFCAT J0135044.4+373705.9,207.6850078224628,37.6183082713092,1,V* SZ CVn,RRLyrae,2.584822474466732,1
GFCAT J0172525.7+603656.5,261.35721583672404,60.61571461915589,1,TYC 4198-1778-1,Star,11.451194612100677,1
GFCAT J0171646.4+582511.1,259.19374641479646,58.41975666280635,1,FLSGMRT J171647.6+582531,Radio,22.414502772764173,0
GFCAT J0125906.0-052934.4,194.7751649363026,-5.492892059888846,1,--,--,--,0
GFCAT J0134745.0-301713.4,206.9377502002197,-30.28706773541625,1,--,--,--,0
GFCAT J0141655.7+245204.8,214.23222329784824,24.868001079037867,1,--,--,--,0
GFCAT J0143819.4+365324.8,219.5811388357125,36.89022542507461,1,--,--,--,0
GFCAT J0142643.4+315213.6,216.68102191693697,31.870448094899267,1,V* HI Boo,RSCVnV*,3.9513509223735293,1
GFCAT J0143424.5+341818.1,218.60224527818656,34.30503522695452,1,BD+34  2539,Star,1.8695028881524263,1
GFCAT J0143401.4+335121.3,218.5062465089261,33.855922213547586,1,[KEC2012] 218.505744+33.856451,AGN,2.418792307233234,1
GFCAT J0143259.1+334259.7,218.24664831838865,33.71661052390689,1,[KEC2012] 218.245999+33.717048,"EmissionG, AGN",2.498080112461601,1
GFCAT J0142530.6+334810.6,216.37767718382008,33.802967375342966,1,[KEC2012] 216.380334+33.809802,AGN,25.858380551274017,0
GFCAT J0143830.0+350403.3,219.6251015231373,35.06758621308767,1,--,--,--,0
GFCAT J0142723.6+315351.5,216.84835701871148,31.89765866558305,1,--,--,--,0
GFCAT J0142904.1+333808.7,217.2671906546336,33.635755813872336,1,[KEC2012] 217.269023+33.632740,"Galaxy, Star, AGN",12.173299747500053,4
GFCAT J0144321.0+640215.9,220.8376403837184,64.0377593212701,1,--,--,--,0
GFCAT J0151320.0+570036.0,228.3336971828062,57.010003924988766,1,2XMM J151319.9+570037,Star,1.9414637971245603,1
GFCAT J0165246.8+344829.6,253.19518835349987,34.80823673172835,1,2MASX J16524644+3448285,"Galaxy, Radio",5.208905485536769,3
GFCAT J0171820.4+583851.4,259.5853057709967,58.64763655562943,1,FLSGMRT J171820.0+583817,Radio,34.037545647342796,0
GFCAT J0172134.4+581303.0,260.3934491091732,58.21751962226596,1,--,--,--,0
GFCAT J0154637.2-125540.6,236.6550378844817,-12.927971134470592,1,--,--,--,0
GFCAT J0181428.3+495702.2,273.6179832804144,49.95061419485501,1,--,--,--,0
GFCAT J0181452.1+495558.8,273.7171172373275,49.93300634298254,1,--,--,--,0
GFCAT J0164410.1+251500.3,251.0423312535721,25.25009094082448,1,V* AH Her,"CataclyV*, Star",2.6383345169497696,1
GFCAT J0181210.5+152003.2,273.04395087812367,15.334247386803936,1,--,--,--,0
GFCAT J0143122.4-782021.9,217.8437104228991,-78.33942371063307,1,--,--,--,0
GFCAT J0181520.1+165254.0,273.83376885926896,16.88167217359102,1,ATO J273.8332+16.8820,Variable*,2.2032314956425796,1
GFCAT J0183237.8-850038.1,278.15783045707434,-85.01060550604147,1,2MASS J18323637-8500364,HighPM*,2.6315661850713736,1
GFCAT J0170954.9+160104.9,257.4789754584794,16.01804869198263,1,--,--,--,0
GFCAT J0164126.8+411413.7,250.3617215397146,41.2371640756153,1,--,--,--,0
GFCAT J0171336.1+532335.9,258.4008225183072,53.39330752957174,1,--,--,--,0
GFCAT J0155718.0+110102.6,239.32507183707136,11.017408009467218,1,--,--,--,0
GFCAT J0171022.3+602125.1,257.5931847278154,60.356987681859714,1,TYC 4198-175-1,Star,13.444980551381587,1
GFCAT J0171318.8+603714.9,258.3287023472059,60.62081889231657,1,TYC 4198-1117-1,Star,14.09727875676823,1
GFCAT J0171140.3+603300.0,257.918185179929,60.55000189505482,1,--,--,--,0
GFCAT J0214619.3-204803.1,326.58046586372524,-20.80088865223546,1,NSVS  17292767,delSctV*,2.118726133422109,1
GFCAT J0213719.6-035730.7,324.33192901290744,-3.9585333711152906,1,--,--,--,0
GFCAT J0210754.2+151653.9,316.9760823765046,15.281665847542277,1,--,--,--,0
GFCAT J0214453.3+042141.6,326.2222208859231,4.361580908033786,1,NSVS  14447742,RRLyrae,1.9567138593009963,1
GFCAT J0001850.8-722053.7,4.71181870825974,-72.34827589856516,1,SSTISAGEMA J001851.35-722108.7,"Star, RGB*_Candidate",15.07558351751966,1
GFCAT J0171949.1+604706.9,259.9548606227927,60.78525520128241,1,--,--,--,0
GFCAT J0232143.3+084725.4,350.4306815283149,8.790399631510871,1,--,--,--,0
GFCAT J0234759.4-083236.1,356.99763923336167,-8.543383812701244,1,--,--,--,0
GFCAT J0215854.9-294818.4,329.72878442751164,-29.8051195528998,1,--,--,--,0
GFCAT J0001838.9-100416.6,4.662492837891057,-10.071282781972736,1,UCAC3 160-834,Star,1.8443451824065658,1
GFCAT J0013254.9-003609.9,23.22901600486388,-0.6027570382997652,1,UCAC2  31436997,"Galaxy, Star",1.6459993966794308,1
GFCAT J0033315.6-265507.9,53.3150890595636,-26.91888309388457,1,--,--,--,0
GFCAT J0022332.4-041025.0,35.88509673289112,-4.173626027031535,1,XMDS  354,HighPM*,2.2013698914751454,1
GFCAT J0021411.7-055037.8,33.548961043447314,-5.843854695519616,1,--,--,--,0
GFCAT J0022102.0-062805.4,35.2584636096904,-6.468177623047276,1,Gaia DR2 2487080119320720384,Star,0.9600473755249291,1
GFCAT J0022124.3-062808.7,35.35155625731123,-6.469105313305599,1,GAMA 2295443,Galaxy,2.0849420236703295,1
GFCAT J0021933.3-030905.0,34.888847485701646,-3.151401180947546,1,TYC 4693-885-1,Star,16.179999782735337,1
GFCAT J0021536.0-060123.2,33.90026045615598,-6.023132752424272,1,Gaia DR3 2487906466732786816,"QSO, Star",1.8047038530320283,2
GFCAT J0022504.4-050236.7,36.26846960778053,-5.043551985278754,1,XLSS J022504.2-050234,"Galaxy, Star",1.8051197921547681,2
GFCAT J0021241.6-032700.8,33.173351170055355,-3.4502319849714493,1,--,--,--,0
GFCAT J0032448.9-105814.1,51.20378591092518,-10.970599581247342,1,BD-11   659,Star,21.196405494804644,0
GFCAT J0094324.1+594615.1,145.8507263745896,59.77087028941676,1,--,--,--,0
GFCAT J0100012.5+615219.7,150.05225683623198,61.872147613543625,1,TYC 4137-548-1,Star,16.224006932008194,1
GFCAT J0075932.1+073810.7,119.8837837561756,7.636330846192356,1,ATO J119.8832+07.6367,RRLyrae,2.6196558949345325,1
GFCAT J0092129.7+062231.7,140.3737949776946,6.375496869169113,1,WiggleZ Y09J092131259+06225151,Galaxy,30.35533839763323,0
GFCAT J0092855.7+034412.8,142.23242384331695,3.736894114040069,1,--,--,--,0
GFCAT J0122303.2+180917.9,185.763399183733,18.154977393978086,1,--,--,--,0
GFCAT J0121230.5+141730.5,183.1273601228124,14.2918325606885,1,--,--,--,0
GFCAT J0154351.1-374217.2,235.96314690996272,-37.704785381872505,1,UCAC4 262-086333,YSO_Candidate,1.9552159519077914,1
GFCAT J0154843.2-130848.4,237.18001367404287,-13.146794927582514,1,TYC 5609-84-1,Star,15.28396082810628,1
GFCAT J0164820.5+550207.3,252.08559850824577,55.0353624545325,1,UCAC4 726-052136,HighPM*,2.2313625142384157,1
GFCAT J0171934.3+611314.7,259.893018256863,61.22076360218031,1,--,--,--,0
GFCAT J0172433.1+610528.9,261.1382623325816,61.09137129394121,1,--,--,--,0
GFCAT J0233921.8-132644.8,354.8410852010175,-13.44579911431193,1,--,--,--,0
GFCAT J0002858.3+013537.2,7.243225545136507,1.5936859701170585,1,HE 0026+0119,RRLyrae,1.8838011548962164,1
GFCAT J0030648.4-172333.9,46.702042044077295,-17.392763019931163,1,2MASS J03064833-1723329,WhiteDwarf_Candidate,2.2649858861959,1
GFCAT J0013201.1+013609.3,23.00489326083273,1.6026075984036443,1,--,--,--,0
GFCAT J0025135.5+035723.1,42.89800166549803,3.956442427945632,1,--,--,--,0
GFCAT J0014919.0-132832.7,27.329337297522923,-13.475757320708006,1,--,--,--,0
GFCAT J0034301.0-220955.0,55.75437662933992,-22.16528499380048,1,--,--,--,0
GFCAT J0054143.0-283238.5,85.42944637892768,-28.544042316348573,1,--,--,--,0
GFCAT J0034319.1+222655.8,55.82981568380712,22.44885480137637,1,Cl* Melotte   22   PELS      31,"X, Eruptive*",2.0836345366360134,2
GFCAT J0031405.4-004134.9,48.52282107211132,0.6930342976923675,1,--,--,--,0
GFCAT J0092627.9+080953.9,141.61653204895006,8.164983372676973,1,--,--,--,0
GFCAT J0080035.6+300016.1,120.14857678449292,30.004493334361108,1,--,--,--,0
GFCAT J0082037.0+304814.4,125.15425987502242,30.804006832657382,1,--,--,--,0
GFCAT J0103500.4+573031.0,158.7518480295183,57.508615457253725,1,CLASXS 454,"QSO, Infrared, Star",2.1918081730391323,3
GFCAT J0082843.5+083936.3,127.18161473218429,8.66010582783198,1,2MASS J08284553+0839178,Galaxy,34.21090984345686,0
GFCAT J0085730.8+200623.2,134.3784835058266,20.10644652022616,1,2MASS J08573067+2006240,Low-Mass*,2.3404615135305096,1
GFCAT J0090250.9+193145.6,135.7123644847536,19.52933616444678,1,ATO J135.7119+19.5299,"Variable*, Star",2.615628645460323,1
GFCAT J0101509.4-030833.8,153.7894859356669,-3.142747457449501,1,V* SW Sex,CataclyV*,1.8205107758841679,1
GFCAT J0122347.8+470550.6,185.9494463531522,47.09739503463041,1,--,--,--,0
GFCAT J0105945.3+582036.4,164.9391545079739,58.34345434154001,1,SDSS J105944.00+582022.8,BrightestCG,17.452312379128934,1
GFCAT J0124822.0+074430.2,192.091787466002,7.741735235327252,1,--,--,--,0
GFCAT J0125055.5+120129.9,192.7312633894797,12.024974416978951,1,[KSW2012] 12,"Galaxy, Star",3.1750447973693703,2
GFCAT J0135528.7+040015.2,208.8698464943145,4.004245032658469,1,--,--,--,0
GFCAT J0135631.5+055900.6,209.1316525832348,5.983507388487062,1,2MASS J13563144+0559019,RRLyrae,2.6313974717217934,1
GFCAT J0141443.5-002946.4,213.6816349638713,-0.4962340811609309,1,2XMM J141443.1-002945,"HighPM*, Star",6.952562333220825,1
GFCAT J0142040.5-264910.6,215.1688678516297,-26.81963793832925,1,--,--,--,0
GFCAT J0134056.6-312955.4,205.23618034829684,-31.498731833234487,1,--,--,--,0
GFCAT J0122920.7+011853.2,187.33654792254563,1.3147939158309312,1,TYC  282-763-1,HighPM*,1.8482543855059852,1
GFCAT J0115737.5+640929.8,179.40641379407097,64.15828745055039,1,--,--,--,0
GFCAT J0144314.4+054541.7,220.8102353158627,5.7615860975873465,1,WiggleZ S15J144312989+05460700,Galaxy,33.45491995619595,0
GFCAT J0155831.8+572308.2,239.6326825478543,57.38563050598109,1,G 225-38,HighPM*,4.331633412238296,1
GFCAT J0191209.5+465233.0,288.03984266999254,46.875844982863136,1,2MASS J19120941+4652346,RotV*,2.196881081098784,1
GFCAT J0175245.1+662339.5,268.1880755596584,66.39433280205292,2,--,--,--,0
GFCAT J0151930.5+292026.2,229.877085737224,29.340629128180588,1,--,--,--,0
GFCAT J0151959.7+293800.0,229.99878746118185,29.63335522405774,1,--,--,--,0
GFCAT J0162127.7+285406.3,245.36545459773308,28.90175131967716,1,TYC 2055-966-1,Star,2.3114384074194008,1
GFCAT J0150626.3+063844.0,226.60961201025515,6.645575708756509,1,2MASS J15062619+0638459,WhiteDwarf,2.7510110682463162,1
GFCAT J0162638.8-002624.6,246.66169254590417,0.4401714154574292,1,--,--,--,0
GFCAT J0192338.4+434426.2,290.9103168479064,43.74061660518985,1,2MASS J19233878+4344312,Eruptive*,5.998580887322207,1
GFCAT J0191500.6+411353.8,288.7528374818694,41.23163223487549,2,ASAS J191501+4113.9,"delSctV*, Star",2.100004685716369,1
GFCAT J0175132.7+665229.8,267.8865954364334,66.87494501484726,1,--,--,--,0
GFCAT J0175348.0+662530.8,268.45018673284545,66.42524387575973,1,TYC 4212-1386-1,Star,10.406231676899447,1
GFCAT J0215909.9-301149.1,329.7915111400404,-30.1969808536882,1,--,--,--,0
GFCAT J0191600.9+412139.4,289.0040291037638,41.360969471473055,1,2MASS J19160083+4121410,RotV*,2.170407704081468,1
GFCAT J0212922.5+014935.2,322.3437685563494,1.826444648034856,1,PHL  4534,blue,33.43260141309718,0
GFCAT J0231837.3-023509.9,349.6554556369001,-2.586108776207653,1,--,--,--,0
GFCAT J0234319.2-114338.3,355.8301323370718,-11.727315026258674,1,--,--,--,0
GFCAT J0204454.3-052247.3,311.2263335954529,-5.379805812376426,1,--,--,--,0
GFCAT J0232359.1+023133.2,350.9966062685189,2.5259039872210205,1,--,--,--,0
GFCAT J0234202.3-032843.1,355.5096132250627,-3.4786551949925384,1,GALEX 2667197544394657586,**,1.8228480482856453,1
GFCAT J0003257.0+030539.7,8.2375978607811,3.094386728363082,1,--,--,--,0
GFCAT J0211035.5-004123.9,317.6480919903902,0.689991405779644,1,--,--,--,0
GFCAT J0011042.4+045820.8,17.677049894456626,4.972455702851585,1,SDSS J011042.16+045822.0,QSO,5.0868304965297,1
GFCAT J0022908.7-074758.1,37.28651478437844,-7.799479441835983,1,--,--,--,0
GFCAT J0044842.4-571915.2,72.1770780291375,-57.32089400720381,1,--,--,--,0
GFCAT J0081758.1+145136.5,124.4922082016514,14.860149795588944,1,--,--,--,0
GFCAT J0083718.0+035005.3,129.3250921277599,3.834818421482955,1,ATO J129.3246+03.8351,"Galaxy, PulsV*",2.1454713109195667,1
GFCAT J0054202.4+494706.3,85.51028054437842,49.78509679421945,1,--,--,--,0
GFCAT J0093913.4+060753.8,144.80586458710906,6.131629669002186,1,2MASS J09391327+0607547,"Galaxy, X, Star",1.8391459962564756,3
GFCAT J0085659.0+210135.0,134.24596521552775,21.026407953212296,1,--,--,--,0
GFCAT J0074350.6+085111.8,115.96085832417836,8.853282438788911,1,--,--,--,0
GFCAT J0044813.4-534806.8,72.05588465872763,-53.80189658804922,1,V* VY Dor,RRLyrae,1.7227119483198536,1
GFCAT J0044237.7-532924.8,70.65733176540277,-53.49024109900948,1,--,--,--,0
GFCAT J0110707.8+050825.5,166.78268204021606,5.140440040926921,1,--,--,--,0
GFCAT J0090612.6-055035.6,136.5526777773211,-5.843247644859865,1,--,--,--,0
GFCAT J0111757.5-120442.3,169.4898299065132,-12.078432551204015,1,--,--,--,0
GFCAT J0085054.6-681849.9,132.72753089923637,-68.3138818053978,1,TYC 9195-1988-1,Star,3.163483960658435,1
GFCAT J0121514.0-004203.0,183.80860634992845,-0.7008379925878427,1,LINEAR 3069808,RRLyrae,2.2580541635478633,1
GFCAT J0134544.7+455252.2,206.43634760207416,45.88117072789554,1,LINEAR 10047498,RRLyrae,2.5748002883510055,1
